CLDRSK	51.15645	-101.74001
CLELWA	47.19433	-120.93490
CLEMCA	38.19356	-121.08727
CLEMMN	44.38153	-95.05004
CLERAK	64.29567	-149.15269
CLETTX	34.91567	-101.93580
CLEVAR	35.42636	-92.71377
CLEVGA	34.60133	-83.76601
CLEVMO	38.68321	-94.59771
CLEVMS	33.73475	-90.71494
CLEVNC	35.73107	-80.66839
CLEVNY	43.23443	-75.88530
CLEVOH	41.49815	-81.68892
CLEVOK	36.30894	-96.46396
CLEVTN	35.16301	-84.87436
CLEVTX	30.34295	-95.08649
CLEVUT	39.36780	-110.84931
CLEVWI	43.91413	-87.75577
CLEWOH	41.50405	-81.65519
CLEXOH	41.50571	-81.68450
CLEYOH	41.50595	-81.68242
CLFCAK	64.84513	-147.72028
CLFDIA	40.79760	-94.47483
CLFDMN	44.78960	-95.80263
CLFDMO	36.60979	-92.10723
CLFDPA	41.02070	-78.43805
CLFDSD	43.16659	-100.03654
CLFDUT	41.11892	-112.02573
CLFFNM	32.97049	-108.60400
CLFKID	48.14581	-116.17847
CLFKKY	37.34948	-82.97613
CLFLKS	38.52529	-98.53420
CLFLMT	48.37337	-114.18161
CLFLSC	34.08769	-82.58732
CLFNNJ	40.72045	-74.83894
CLFRMI	43.31293	-83.18053
CLFRMO	38.63111	-92.56522
CLFRON	43.96652	-80.98108
CLFRPA	40.06271	-79.89185
CLFSTN	35.60803	-85.19050
CLFXCA	39.09772	-120.95140
CLFXIA	41.67740	-93.24666
CLFXIL	40.56585	-88.61374
CLFXIN	40.19652	-86.66723
CLFXLA	31.52111	-92.70872
CLFXND	46.46933	-96.87397
CLFXWA	46.88254	-117.36426
CLFXWI	44.99584	-91.73185
CLGHIA	42.81231	-95.71283
CLGHWI	44.67945	-91.45138
CLGNMN	44.77031	-93.78226
CLGRAB	51.04813	-114.06021
CLGRBC	49.32505	-117.66473
CLGSAB	51.04703	-114.00899
CLGTOK	34.54087	-96.21714
CLGVMN	43.76390	-93.32669
CLGVTN	35.78517	-86.67323
CLHDNF	49.30056	-54.49275
CLHGOH	41.50125	-81.56590
CLHGVA	37.26298	-77.40947
CLHLIA	42.34313	-96.07532
CLHLIN	40.25834	-86.75089
CLHLMO	39.44181	-92.66562
CLHLSC	33.69341	-82.19761
CLHLTN	35.37193	-85.38948
CLHNCO	39.03510	-104.30045
CLHNFL	30.56117	-81.83362
CLHNGA	34.50252	-84.95147
CLHNIL	38.64911	-88.04570
CLHNKY	37.54118	-87.25778
CLHNLA	32.51369	-92.35831
CLHNMO	38.46651	-93.62448
CLIFPA	41.65244	-75.60038
CLIFTN	35.24281	-85.83516
CLIOAL	31.71099	-85.60888
CLIOMI	43.15297	-83.69385
CLIOSC	34.57958	-79.54289
CLIVAB	52.47447	-113.44800
CLJTIA	41.28018	-91.36107
CLLKAB	55.20909	-113.19095
CLLKIA	43.13605	-93.37629
CLLKMB	50.66016	-99.97679
CLLKMN	45.48643	-93.96348
CLLKSD	44.75262	-96.68419
CLLKWI	45.25084	-92.26915
CLLMIL	40.87789	-88.27118
CLMAAL	31.28934	-85.11186
CLMACT	41.69385	-72.31324
CLMAIL	38.45190	-90.21146
CLMAKY	37.10138	-85.30641
CLMALA	32.10692	-92.07628
CLMAMD	39.22865	-76.85896
CLMAME	44.64316	-67.76721
CLMAMO	38.99000	-92.32736
CLMAMS	31.24640	-89.80812
CLMANC	35.91852	-76.25403
CLMANJ	40.93004	-75.08470
CLMAPA	40.03216	-76.50283
CLMASC	34.05739	-81.01107
CLMASD	45.61849	-98.30852
CLMATN	35.61363	-87.03727
CLMAWA	46.46965	-119.34127
CLMBAL	33.17946	-86.60804
CLMBGA	32.47088	-84.98623
CLMBIL	39.98803	-91.14951
CLMBIN	39.20647	-85.92310
CLMBKS	37.17343	-94.84281
CLMBKY	36.76024	-89.10321
CLMBMS	33.52669	-88.42901
CLMBMT	45.63722	-109.25246
CLMBNC	35.25846	-82.18831
CLMBND	48.80305	-102.24617
CLMBNE	41.43004	-97.36053
CLMBNM	31.82944	-107.89307
CLMBOH	40.10569	-82.93305
CLMBSC	34.02799	-81.05871
CLMBTX	29.70962	-96.54213
CLMBWI	43.33869	-89.01623
CLMCOH	39.96837	-82.99581
CLMDOH	39.98264	-82.99016
CLMEOH	39.96771	-82.99181
CLMFOH	40.11749	-83.00321
CLMNAL	34.19918	-86.87189
CLMNIA	42.11565	-93.15907
CLMNMI	43.75722	-84.58666
CLMNSD	43.99297	-96.76750
CLMNTX	31.82766	-99.42627
CLMNWI	45.06425	-88.03645
CLMRAB	53.26484	-113.79964
CLMRIA	43.18351	-91.86753
CLMSCA	34.00080	-117.06036
CLMSIA	41.82538	-90.75880
CLMSSC	34.06855	-81.02231
CLMSTX	30.90995	-94.42359
CLMTCA	34.09655	-117.71939
CLMTFL	28.55781	-81.76671
CLMTGA	34.45069	-83.80644
CLMTIA	43.00074	-91.65517
CLMTIL	38.71827	-87.97307
CLMTMN	44.04525	-92.99718
CLMTMO	40.51071	-95.02519
CLMTNC	35.71468	-81.14937
CLMTNH	43.36853	-72.33638
CLMTON	43.97448	-79.13487
CLMTSD	45.67592	-98.01068
CLMTVA	37.22643	-76.96637
CLMTWY	44.64048	-106.37793
CLMXMI	42.23899	-85.33154
CLMXMN	47.61072	-96.81629
CLMXSK	49.19875	-108.38492
CLNCIA	41.88860	-91.05493
CLNCMO	39.73924	-92.25900
CLNCMT	46.46443	-111.98204
CLNCNY	42.98080	-78.59135
CLNCVA	37.16113	-82.35915
CLNDIA	42.36234	-94.28648
CLNDWV	38.48887	-81.35288
CLNGCA	36.14124	-120.36034
CLNGNC	36.15824	-80.97182
CLNSGA	32.17768	-82.10871
CLNSIA	41.90109	-93.29856
CLNSMO	37.89098	-93.61722
CLNSMS	31.63478	-89.54450
CLNSSK	51.97670	-105.87648
CLNSWI	44.09123	-87.98128
CLNTNV	37.61578	-114.51187
CLNTTX	31.49998	-106.15619
CLNWMB	50.36673	-99.81381
CLNYKS	38.06671	-95.36450
CLNYOK	35.35416	-98.67308
CLOKCA	39.02447	-122.67775
CLOVPQ	48.10816	-75.35690
CLPCON	45.14239	-76.14647
CLPKGA	33.63532	-84.45224
CLPKMD	38.99690	-76.90183
CLPKMT	45.88438	-110.60271
CLPKNY	42.84189	-73.78271
CLPLIN	41.13011	-85.87792
CLPPVA	38.48333	-77.97345
CLPTCA	33.12647	-115.51007
CLPTKY	37.83421	-86.63293
CLPTPA	40.74967	-78.53142
CLPTVA	36.67383	-82.74989
CLQTGA	30.84584	-84.61765
CLQTMN	46.72218	-92.45258
CLRDIA	40.74018	-95.03822
CLREGA	30.75882	-84.32862
CLRGNC	35.64241	-79.61946
CLRGNE	42.50773	-97.21032
CLRIIA	42.74774	-93.75036
CLRKAR	36.11446	-92.13387
CLRKMI	42.11460	-84.34513
CLRKMO	39.37509	-92.43759
CLRKNE	41.21625	-97.83862
CLRKSD	44.87397	-97.73382
CLRKTN	36.18142	-85.02338
CLRKWY	44.92844	-109.17912
CLRMOK	36.31111	-95.61310
CLRNMA	42.67113	-72.70326
CLRNMN	47.27827	-93.45020
CLRNNC	36.20046	-76.76415
CLRSMN	46.12901	-94.95034
CLRTOK	34.48397	-96.43130
CLRTPA	40.29020	-79.87126
CLRVMI	44.94318	-85.27977
CLRVPA	39.91833	-78.35754
CLRVPQ	45.06783	-73.24901
CLRVVU	35.66422	-68.67789
CLSKON	49.41645	-82.42764
CLSMPA	41.49635	-75.70500
CLSNIL	40.22499	-87.80429
CLSNKS	37.63481	-98.89969
CLSNMT	48.14668	-104.51983
CLSNNE	40.23179	-100.83314
CLSNSC	34.68420	-82.83745
CLSPCO	38.83163	-104.82051
CLSPIA	40.61634	-95.11686
CLSPIL	37.61815	-88.80450
CLSPIN	38.92452	-86.21034
CLSPMD	39.65897	-77.92919
CLSPMN	45.45469	-94.42897
CLSPMO	38.10422	-93.05022
CLSPNY	42.96353	-77.13888
CLSPOK	36.40634	-98.44182
CLSPON	44.06017	-78.20750
CLSPTX	30.59138	-95.13517
CLSQCO	38.99305	-104.79814
CLSTBC	50.94198	-119.34867
CLSTCA	38.57904	-122.57614
CLSTMT	45.88663	-106.58826
CLSTNJ	40.97447	-73.96380
CLSTOH	41.31195	-81.91605
CLSTTN	35.50838	-85.28413
CLSTTX	29.91091	-95.62337
CLTNAR	35.59077	-92.46118
CLTNBC	51.09027	-121.58705
CLTNCT	41.27662	-72.52952
CLTNFL	26.75249	-80.93161
CLTNIA	41.84445	-90.25764
CLTNIL	40.15174	-88.96130
CLTNIN	39.66045	-87.40319
CLTNKY	36.66675	-88.98895
CLTNLA	30.86773	-91.01572
CLTNMA	42.41660	-71.68139
CLTNMD	38.77311	-76.87471
CLTNME	44.64616	-69.50731
CLTNMI	42.06811	-83.96901
CLTNMN	45.46063	-96.43834
CLTNMO	38.32782	-93.61498
CLTNMT	46.77495	-113.70701
CLTNNC	34.98864	-78.28328
CLTNNJ	40.63963	-74.90052
CLTNNY	43.05177	-75.37851
CLTNOK	35.47987	-98.97698
CLTNON	43.61698	-81.53778
CLTNSC	34.46999	-81.88071
CLTNTN	36.10300	-84.13218
CLTNWA	47.94947	-122.43039
CLTNWI	42.55623	-88.86265
CLTOGA	32.51470	-81.75256
CLTPTN	35.24281	-85.83516
CLTSOR	46.10082	-123.20501
CLUBMO	37.23376	-90.34748
CLUTIA	42.07933	-92.40943
CLUTTX	29.02487	-95.40264
CLVBAL	33.98395	-86.56955
CLVIPA	40.11837	-80.40917
CLVLAR	35.46827	-93.46759
CLVLGA	34.61757	-83.52323
CLVLIA	42.78478	-92.66649
CLVLIL	39.45065	-87.79940
CLVLIN	38.30206	-85.78450
CLVLMD	39.21370	-76.93532
CLVLMI	42.84215	-85.20721
CLVLMO	39.36853	-90.90795
CLVLNF	48.13122	-53.93924
CLVLNS	45.10303	-63.82499
CLVLNY	42.57787	-73.95760
CLVLOH	39.40292	-83.98140
CLVLPA	39.95585	-78.49927
CLVLTN	36.52561	-87.35566
CLVLTX	33.61140	-95.04740
CLVLUT	40.91248	-111.39761
CLVLVA	36.62095	-78.56255
CLVLWA	48.54269	-117.90436
CLVNOK	34.96864	-96.25149
CLVRIN	41.21904	-86.42427
CLVRKY	38.08836	-83.12382
CLVRMO	37.03042	-93.46634
CLVRNY	42.22387	-73.73411
CLVROR	44.52566	-121.21540
CLVRSC	35.11111	-81.22158
CLVRVA	36.83363	-78.73708
CLVSCA	36.80855	-119.77832
CLVSNM	34.40186	-103.20646
CLVTTX	30.97557	-96.66583
CLVWWA	47.83329	-122.04081
CLVYIL	41.45222	-90.46724
CLWDNJ	39.91706	-75.07202
CLWDNS	45.60859	-63.94574
CLWDON	44.49279	-80.21420
CLWDVA	37.14870	-82.45576
CLWDWV	37.37928	-81.64677
CLWHNC	35.31464	-83.17905
CLWKBC	49.16802	-121.95785
CLWLID	43.66476	-116.69074
CLWLKS	37.03519	-97.60874
CLWLNJ	40.83881	-74.27351
CLWLOH	39.75140	-81.52382
CLWLTX	30.52862	-96.69628
CLWRBC	51.64904	-120.03229
CLWRFL	27.95248	-82.45651
CLWRKS	37.50584	-97.50650
CLWRMN	45.41910	-94.05183
CLWRMO	37.15696	-90.83507
CLWRNE	42.17411	-98.19167
CLWRWA	47.57499	-124.28619
CLWYMN	46.98361	-95.90553
CLWYNE	41.29086	-99.92386
CLXCCA	32.67722	-115.49990
CLYDAB	54.15115	-113.62993
CLYDKS	39.58885	-97.39589
CLYDNC	35.53228	-82.91120
CLYDNY	43.08659	-76.86587
CLYDOH	41.30506	-82.97531
CLYDTX	32.40566	-99.49022
CLYMNY	42.01962	-79.62918
CLYMPA	40.66485	-79.00632
CLYMWI	43.31047	-88.72524
CLYTNM	36.45354	-103.18064
CMBACA	35.56415	-121.07858
CMBAMI	41.82178	-84.66606
CMBAMN	44.19810	-94.24127
CMBAPQ	45.73128	-76.59306
CMBAWI	43.54266	-89.10638
CMBGIN	38.61849	-86.25740
CMBGKY	38.52433	-85.19788
CMBGON	43.43031	-80.32510
CMBRIA	41.90044	-93.52157
CMBRID	44.57267	-116.67557
CMBRIL	41.35151	-90.14132
CMBRKS	37.31625	-96.66991
CMBRMA	42.36580	-71.08213
CMBRMD	38.57028	-76.07895
CMBRMN	45.57662	-93.22638
CMBRNE	40.28098	-100.17305
CMBRNY	43.02998	-73.37809
CMBROH	40.03547	-81.51975
CMBRON	42.23568	-82.55018
CMBRWI	43.00537	-89.01824
CMBSMA	42.36729	-71.08350
CMBYON	44.49313	-78.86640
CMBYPQ	45.44720	-73.27447
CMBYTX	33.14333	-95.83487
CMCHNJ	39.08240	-74.82396
CMCKTX	30.36578	-103.65351
CMCRSD	45.55256	-103.97630
CMCYIL	41.60957	-87.53924
CMCYIN	39.74112	-84.85255
CMCYTN	36.39379	-87.63001
CMDNAL	31.98975	-87.29158
CMDNAR	33.54331	-92.82629
CMDNDE	39.11438	-75.54629
CMDNIN	40.60864	-86.54073
CMDNME	44.21111	-69.06455
CMDNMI	41.75565	-84.75773
CMDNNJ	39.94977	-75.18195
CMDNNY	43.33658	-75.74810
CMDNOH	39.63003	-84.64703
CMDNSC	34.21866	-80.69621
CMDNTN	36.05570	-88.09703
CMFRMN	44.10828	-94.90039
CMFTTX	29.96682	-98.90632
CMGVIL	41.07523	-89.63014
CMGVOH	40.91950	-84.05765
CMGYAB	50.13253	-113.10973
CMHSSK	53.95527	-102.26331
CMISWA	48.19523	-122.48617
CMLDBC	49.61924	-125.02612
CMLDIA	41.27191	-94.87048
CMLDKY	36.97779	-82.98802
CMLDMD	39.66160	-78.78765
CMLDME	43.79314	-70.25710
CMLDOH	39.84986	-81.66180
CMLDON	45.51889	-75.40913
CMLDVA	37.49336	-78.25061
CMLDWI	45.53263	-92.01826
CMLLGA	31.22960	-84.21053
CMLSNY	43.03716	-76.33753
CMMKNY	40.82870	-73.29266
CMMROK	36.93375	-94.87631
CMNAAB	51.53930	-114.48167
CMNCOK	34.36806	-97.96814
CMNCTX	31.90095	-98.60066
CMNGGA	34.20707	-84.14044
CMNLCA	36.13906	-118.60537
CMNSBC	48.91645	-123.71254
CMNTOK	34.93398	-98.14024
CMPBMN	46.09857	-96.40549
CMPBMO	36.49937	-90.06786
CMPBNB	44.93461	-66.93549
CMPBNY	42.23176	-77.19583
CMPBSC	35.11561	-82.14890
CMPBTX	33.14895	-95.95036
CMPDCA	33.29887	-117.31100
CMPHAL	32.79860	-85.65394
CMPKMI	43.07720	-85.68768
CMPNIL	40.04283	-91.06215
CMPNMO	39.45402	-94.74292
CMPSIL	41.02286	-88.30807
CMPTWI	43.59619	-88.27142
CMPVCA	39.45049	-121.05038
CMRCGA	34.20312	-83.46015
CMRCMI	42.59307	-83.44498
CMRCTX	33.25112	-95.90194
CMRGOK	36.01745	-99.29419
CMRKVA	36.73244	-81.20084
CMRLCA	34.22022	-119.03903
CMRNCO	38.34209	-107.36662
CMRNIL	40.88684	-90.52550
CMRNKS	37.80898	-100.34307
CMRNLA	29.79406	-93.30315
CMRNMO	39.74424	-94.24294
CMRNNM	36.51238	-104.91607
CMRNNY	42.20066	-77.40629
CMRNOK	35.13265	-94.53536
CMRNSC	33.56422	-80.71403
CMRNTX	30.85101	-96.97800
CMRNWI	45.40889	-91.74107
CMRNWV	39.82681	-80.58151
CMROPR	18.22309	-66.21797
CMRSAB	53.02310	-112.83520
CMSPPA	41.80259	-80.05801
CMSTMN	46.65696	-96.74282
CMSTNE	41.55786	-99.24031
CMSTTX	29.68755	-101.00532
CMTNAR	36.08920	-93.30682
CMTNCA	33.89512	-118.26527
CMTNIL	41.69484	-89.08275
CMTNKY	37.77527	-83.50579
CMTNMA	42.46012	-72.89043
CMTNMO	38.00948	-92.74674
CMTNNB	48.00499	-66.67673
CMTNNH	43.86605	-71.64356
CMTNPQ	45.24102	-71.82330
CMTNTX	28.74119	-98.29770
CMUYPR	18.48138	-66.84127
CMVLKY	37.34229	-85.34439
CMVLMB	52.00940	-100.15026
CMVRAZ	34.56532	-111.84852
CMVYOR	43.03656	-123.67194
CMWDTX	29.66799	-100.01516
CNANCT	42.02656	-73.33337
CNBGOH	40.30649	-82.69289
CNBGPA	40.25955	-80.18684
CNBHOR	45.89971	-123.96194
CNBLIA	41.21811	-95.86134
CNBNNH	43.34065	-71.26447
CNBRNY	42.70786	-74.33758
CNBTSK	50.78901	-106.50623
CNBYMN	44.70939	-96.27511
CNBYOR	45.26065	-122.69081
CNCHNF	50.89216	-55.89906
CNCKCA	36.50130	-120.31615
CNCKMT	46.80082	-112.27156
CNCLAK	64.89809	-163.67200
CNCLID	44.73517	-116.43274
CNCNIA	40.62883	-92.92642
CNCNNS	44.28593	-66.05427
CNCNNY	42.54457	-75.89522
CNCNOH	39.09812	-84.51700
CNCOOH	39.09847	-84.52288
CNCPTX	27.39298	-98.35624
CNCRAR	35.66558	-91.84139
CNCRCA	37.97592	-122.03080
CNCRGA	33.08991	-84.43987
CNCRIL	39.81531	-90.37561
CNCRKS	39.56753	-97.65926
CNCRMA	42.45830	-71.34660
CNCRMI	42.17813	-84.64465
CNCRMO	38.98105	-93.56844
CNCRNC	35.40211	-80.61822
CNCRNH	43.20400	-71.53652
CNCRON	43.81684	-79.42718
CNCRTN	35.86821	-84.14116
CNCRVA	37.34346	-78.97759
CNCRVT	44.43028	-71.89206
CNCRWA	48.53870	-121.73946
CNCTKY	37.91665	-83.25930
CNCTVA	37.93270	-75.37757
CNCYCO	39.79613	-105.51277
CNCYIA	42.20297	-91.52676
CNCYKY	37.29557	-87.12541
CNCYNE	41.11498	-98.00011
CNCYPA	40.11124	-78.80528
CNDLNY	41.69799	-74.05176
CNDMNM	35.37765	-104.17684
CNDNMT	47.52490	-113.70828
CNDNOK	35.17381	-95.65183
CNDNOR	45.23556	-120.18011
CNDNTX	35.91369	-100.38120
CNDRNC	35.29206	-79.73988
CNDRNY	42.22940	-76.33909
CNFDOH	41.02283	-80.75857
CNFLBC	50.15984	-115.81023
CNFLMN	44.50693	-92.90501
CNFLOH	40.89098	-81.59555
CNFLPA	39.81355	-79.35669
CNFRNJ	40.65683	-74.30418
CNFYMT	46.65621	-111.72153
CNGHON	48.61606	-80.93095
CNGJPR	18.44233	-66.02104
CNGRMN	43.61345	-93.53043
CNGRNY	41.14890	-73.92835
CNGROH	40.92554	-82.05969
CNGTON	44.35017	-79.04130
CNGVKS	38.66160	-96.48843
CNHLOK	35.55996	-95.64973
CNHMKS	37.65133	-98.43383
CNHMKY	36.90591	-88.88961
CNHMTN	36.35826	-87.37659
CNHRNH	43.70897	-71.46354
CNISNY	40.79144	-73.20142
CNJCNC	36.34975	-75.94983
CNJHNY	42.90666	-74.57413
CNJLNM	36.48360	-106.43294
CNJTIA	42.11478	-91.09388
CNJTMO	40.26862	-94.68993
CNKLAB	55.63236	-111.07564
CNKLMI	43.12868	-85.88330
CNLKMI	45.06651	-85.26904
CNLKMN	48.25723	-92.49250
CNLKPA	41.59800	-80.30722
CNLNMI	42.47724	-83.02949
CNLNTX	33.83990	-101.97607
CNLVPA	40.01770	-79.58803
CNMNNJ	39.99771	-74.99381
CNMRAB	51.08461	-115.35953
CNMRKY	37.28200	-85.76721
CNNGNS	45.15889	-64.41830
CNNLWA	46.66426	-118.94209
CNNTOH	41.94411	-80.55480
CNNWSK	55.16224	-108.15273
CNOSNH	43.75753	-71.15450
CNPAWI	46.85163	-91.10053
CNPKCA	34.19370	-118.60601
CNPNIA	42.18656	-91.78349
CNPNOR	42.37616	-122.91596
CNPNPA	40.20050	-75.34953
CNPNTX	29.94057	-99.03586
CNQNPA	40.81786	-80.00875
CNQSSK	51.48397	-107.05975
CNRDIA	42.22549	-92.87462
CNRDMT	48.16848	-111.94557
CNRGAR	35.37050	-92.56577
CNRGKY	37.95023	-83.62569
CNRPIA	41.87273	-94.67379
CNRPMN	45.18249	-93.30370
CNRYIA	41.75119	-91.97016
CNSDFL	27.99117	-82.72413
CNSHPA	40.08446	-75.29176
CNSLSK	49.29077	-109.51648
CNSONS	45.33290	-61.00198
CNSPKS	37.39013	-97.64430
CNSQNY	43.28569	-76.14418
CNSRNY	42.46270	-77.77678
CNSTAB	52.00832	-110.77225
CNSTLA	32.69187	-91.86702
CNSTMI	41.84305	-85.66671
CNSTNY	43.07364	-75.75235
CNSTON	46.49151	-80.84909
CNSTSD	43.59843	-97.29308
CNSVIA	41.38074	-91.35074
CNSVOH	40.18369	-81.89359
CNSWNH	43.80727	-71.44106
CNTBOH	39.97648	-80.96677
CNTCNH	43.22531	-71.71838
CNTLAK	65.57193	-144.81509
CNTLOH	41.09800	-84.26540
CNTLTX	31.90594	-106.59983
CNTMFL	30.60855	-87.32698
CNTMOH	39.63865	-84.16114
CNTNCT	41.80973	-72.92307
CNTNGA	34.23640	-84.49073
CNTNIL	40.58038	-90.02870
CNTNKS	38.39236	-97.42619
CNTNKY	36.80170	-87.96468
CNTNLA	30.37462	-92.15832
CNTNMA	42.15806	-71.14596
CNTNME	44.43792	-70.31498
CNTNMN	43.53376	-91.93308
CNTNMO	40.13117	-91.51880
CNTNMS	32.61553	-90.03228
CNTNNC	35.53128	-82.83936
CNTNNY	44.60430	-75.16577
CNTNOH	40.80340	-81.37724
CNTNOK	36.05328	-98.58830
CNTNPA	41.65396	-76.85274
CNTNRI	41.78168	-71.46526
CNTNSD	43.30175	-96.59135
CNTNTX	32.55599	-95.86361
CNTNWI	45.50877	-91.73886
CNTRAL	34.14960	-85.67597
CNTRAR	36.35657	-94.28466
CNTRCO	37.75127	-106.11127
CNTRIA	40.64441	-92.07076
CNTRIL	39.93777	-89.67581
CNTRKS	38.71643	-95.35210
CNTRKY	37.14144	-85.70004
CNTRMO	39.51320	-91.52889
CNTRNC	35.59029	-80.04128
CNTRND	47.11620	-101.23253
CNTRNE	42.60941	-97.87773
CNTRNH	43.33406	-71.56378
CNTRPQ	45.85758	-73.23899
CNTRSD	43.83454	-97.33426
CNTRTX	31.80680	-94.18855
CNTRWA	47.91953	-122.82119
CNTTNY	43.24657	-76.00502
CNTVPA	41.75756	-80.36587
CNTWAK	63.40433	-148.87811
CNTWKY	37.41995	-86.99863
CNTWMO	38.61930	-92.40824
CNTWTN	35.72641	-85.91588
CNTYCT	41.75556	-72.30988
CNTYRI	41.70953	-71.63827
CNVIAL	32.94391	-87.13807
CNVIMI	41.92363	-85.52516
CNVIMS	31.09132	-91.06649
CNVIVA	38.83985	-77.40666
CNVLAR	35.10356	-93.16851
CNVLGA	32.62461	-83.68615
CNVLIA	40.73261	-92.87513
CNVLIN	39.97776	-85.08649
CNVLLA	29.75403	-91.42825
CNVLMD	39.04806	-76.06247
CNVLMO	37.43474	-90.95553
CNVLNC	36.14191	-78.15017
CNVLNF	49.00922	-53.89265
CNVLOK	34.44207	-96.63162
CNVLOR	42.92477	-123.28261
CNVLPQ	45.88363	-75.05497
CNVLSD	43.11811	-96.96142
CNVLTN	35.78170	-87.46857
CNVLTX	31.25694	-95.97760
CNVLWI	44.06997	-91.45457
CNVNLA	30.02585	-90.82828
CNVNPR	18.37646	-65.90369
CNVRIN	40.58179	-85.89304
CNVRLA	31.78544	-93.66520
CNVWMO	38.74229	-93.84695
CNVYCA	40.68117	-122.36475
CNVYOH	40.91787	-84.70484
CNVYWV	39.02487	-79.44489
CNWDSK	53.35992	-106.60966
CNWDTN	35.17486	-87.74213
CNWIOH	39.86956	-82.83640
CNWYAR	35.08902	-92.44262
CNWYKS	38.36514	-97.78519
CNWYMA	42.51018	-72.69491
CNWYMO	37.50033	-92.81615
CNWYNC	36.44426	-77.22599
CNWYNH	43.98228	-71.11659
CNWYSC	33.85168	-79.05564
CNWYWA	48.33643	-122.31381
CNYNPA	41.00292	-76.02582
CNYNTX	34.97881	-101.92767
CNYRGA	33.66910	-84.02452
COAHTX	32.29881	-101.30656
COAKNC	36.48323	-80.69414
COALMO	38.32603	-93.61436
COALTN	35.26013	-85.73401
COBBWI	42.96823	-90.31171
COBNCO	39.24079	-107.96291
COBNVA	36.94286	-82.46289
COCHSK	52.77358	-108.30211
COCOFL	28.35241	-80.72768
COCYFL	25.92314	-80.21876
CODLAB	49.72692	-112.62562
CODLCA	38.80476	-123.01845
CODLIN	39.50813	-86.79084
CODLOH	41.01711	-84.29967
CODLOR	45.20702	-123.88191
CODRSK	50.13335	-106.38656
CODYKY	37.22796	-82.97945
CODYNE	42.93776	-101.24306
CODYWY	44.55742	-109.03409
COFDTN	35.26013	-85.73401
COFFTN	35.37324	-85.60047
COFNIL	39.09173	-89.38871
COGRWA	46.04860	-122.30402
COHLTN	35.98223	-84.55634
COHRNC	35.16684	-78.56904
COINIA	40.65640	-95.23217
COKTMN	45.07732	-94.19119
COLACA	37.68763	-122.47262
COLBWA	47.53585	-122.56461
COLDTN	35.70130	-85.09444
COLETN	35.95422	-85.56852
COLMNC	35.81612	-80.55377
COLMSC	34.70738	-81.20750
COLMWI	44.04214	-89.51517
COLNMI	41.95802	-85.31829
COLNNE	41.30125	-96.60663
COLNNY	42.73825	-73.81784
COLOIA	42.01832	-93.31296
COLSCA	39.21224	-122.00691
COLSIL	40.56872	-91.16498
COLTIL	41.90261	-89.80242
COLYTN	35.46813	-85.65864
COMOMS	34.51075	-89.94370
COMOPR	18.07971	-66.36031
COMOTX	33.05835	-95.46870
COMRGA	34.06357	-83.12799
COMXBC	49.69068	-124.99490
CONDSD	45.15927	-98.09835
CONETX	33.79080	-101.38511
CONRSC	34.70738	-81.20750
CONRTX	30.30804	-95.48473
CONSKY	37.73910	-86.25595
CONYOH	41.65634	-84.75134
COOKMN	47.85461	-92.68882
COOKNE	40.51557	-96.15960
COOLNC	35.49384	-79.59556
COOLOH	39.21915	-81.80225
COONTN	36.24097	-84.66902
COOPTN	35.72641	-85.91588
COPECO	39.65674	-102.84143
COPENC	36.43349	-81.63039
COPKNY	42.10273	-73.54929
COPNOK	36.89788	-95.92605
COPRTX	33.37205	-95.68628
CORDCA	38.20791	-122.13919
CORDGA	31.89829	-83.72944
COREWV	39.68091	-80.10877
CORFNY	42.95766	-78.40566
CORNCA	33.87290	-117.56806
CORNME	44.92209	-69.26008
CORNNM	34.24880	-105.60171
CORNOK	35.38440	-98.78515
CORYIN	39.38152	-87.20223
COSTTX	29.43179	-97.53295
COTMON	42.13399	-82.74246
COTNCA	34.06957	-117.32381
COTNKY	37.04800	-87.48690
COTNMD	38.99511	-76.67179
COTNNE	42.73226	-97.49811
COTNNY	44.66871	-74.98519
COTNOR	45.17364	-122.43946
COTNSD	43.78794	-96.92802
COTRKY	37.91665	-83.25930
COTSAB	49.00257	-111.95200
COTSKS	37.51486	-98.81457
COTUKY	37.91665	-83.25930
COURTN	35.67845	-85.77434
COVEAR	34.43536	-94.40844
COVEOR	45.29919	-117.81070
COVLAL	34.25876	-85.85679
COVLIA	41.71396	-91.60685
COVLIL	38.67212	-89.99224
COVLIN	38.80135	-85.84041
COVLMS	32.48450	-88.83651
COVLOK	36.36560	-95.83926
COVLTN	35.36591	-86.83908
COVLTX	33.55699	-96.91147
COVLVA	36.69965	-79.91603
COVNCA	34.08641	-117.88885
COVRPA	40.54052	-78.78232
COVYWI	43.67664	-90.96325
COWNMB	52.03428	-100.63751
COWNWV	38.40775	-80.56130
COWTOK	35.95642	-95.64839
COY AR	34.54294	-91.87188
COYLOK	35.95782	-97.23630
COZDNE	40.85861	-99.98585
CPACMI	43.01422	-82.92850
CPBDON	44.30816	-79.87970
CPBGPA	40.51564	-75.38917
CPBRNF	47.09006	-52.95620
CPBRWV	39.29943	-78.43783
CPCHVA	37.27016	-75.98062
CPCRFL	26.57775	-81.96541
CPCTPQ	49.10114	-66.68604
CPCVTX	31.11959	-97.90140
CPDGWI	43.91834	-90.26974
CPDLOH	40.21995	-82.06644
